household_id,income_bracket,household_size,has_children,is_glp1_user,glp1_start_month,discontinued
868,<50K,4,False,True,9.0,False
869,125K+,4,False,True,10.0,True
870,125K+,2,True,True,2.0,True
871,50-75K,2,False,False,,False
872,50-75K,1,False,False,,False
873,75-100K,3,False,False,,False
874,50-75K,2,False,False,,False
875,<50K,2,False,True,10.0,False
876,<50K,4,True,False,,False
877,100-125K,1,False,False,,False
878,75-100K,1,True,False,,False
879,<50K,1,False,False,,False
880,50-75K,1,False,True,10.0,False
881,50-75K,1,False,True,6.0,True
882,100-125K,2,False,True,4.0,False
883,<50K,2,False,False,,False
884,<50K,1,False,False,,False
885,100-125K,3,True,True,8.0,False
886,<50K,1,False,False,,False
887,75-100K,3,False,False,,False
888,50-75K,2,False,False,,False
889,<50K,2,False,True,4.0,False
890,50-75K,5,False,False,,False
891,100-125K,1,False,False,,False
892,125K+,2,False,False,,False
893,125K+,4,False,False,,False
894,50-75K,2,False,False,,False
895,75-100K,1,False,False,,False
896,<50K,2,False,False,,False
897,50-75K,3,False,True,9.0,True
898,125K+,4,True,False,,False
899,<50K,1,True,False,,False
900,<50K,1,False,False,,False
901,<50K,2,False,False,,False
902,<50K,1,False,False,,False
903,<50K,1,False,False,,False
904,75-100K,1,False,False,,False
905,50-75K,1,False,False,,False
906,125K+,1,False,False,,False
907,100-125K,5,True,False,,False
908,50-75K,1,False,False,,False
909,50-75K,1,True,False,,False
910,50-75K,1,False,False,,False
911,75-100K,5,True,False,,False
912,50-75K,3,False,True,10.0,True
913,75-100K,3,False,False,,False
914,50-75K,1,False,False,,False
915,75-100K,4,False,True,3.0,False
916,50-75K,2,True,False,,False
917,50-75K,1,False,False,,False
918,125K+,2,False,False,,False
919,100-125K,4,False,False,,False
920,<50K,3,False,True,7.0,False
921,125K+,4,False,False,,False
922,75-100K,4,False,False,,False
923,125K+,1,False,False,,False
924,100-125K,2,False,False,,False
925,50-75K,1,False,True,5.0,False
926,<50K,4,False,False,,False
927,50-75K,1,False,True,11.0,False
928,75-100K,4,False,True,1.0,False
929,75-100K,2,False,False,,False
930,50-75K,2,False,False,,False
931,<50K,1,False,False,,False
932,125K+,2,False,False,,False
933,125K+,4,False,False,,False
934,75-100K,1,True,True,3.0,True
935,<50K,2,False,False,,False
936,50-75K,1,False,False,,False
937,<50K,2,True,False,,False
938,125K+,1,False,False,,False
939,<50K,1,True,False,,False
940,75-100K,4,True,True,9.0,False
941,50-75K,2,False,True,9.0,False
942,75-100K,1,True,False,,False
943,75-100K,2,False,False,,False
944,125K+,1,False,True,5.0,True
945,<50K,1,False,False,,False
946,<50K,2,False,False,,False
947,<50K,1,True,False,,False
948,125K+,3,True,True,5.0,True
949,125K+,2,False,False,,False
950,75-100K,3,True,False,,False
951,75-100K,5,False,False,,False
952,75-100K,1,False,False,,False
953,<50K,2,False,False,,False
954,125K+,2,True,True,11.0,False
955,50-75K,1,False,True,4.0,True
956,50-75K,4,False,True,4.0,False
957,75-100K,3,True,False,,False
958,<50K,2,False,False,,False
959,<50K,2,False,False,,False
960,100-125K,1,False,False,,False
961,<50K,2,False,False,,False
962,75-100K,4,False,False,,False
963,50-75K,2,False,False,,False
964,50-75K,1,True,False,,False
965,50-75K,3,True,False,,False
966,50-75K,2,False,False,,False
967,100-125K,2,True,False,,False
968,50-75K,2,False,False,,False
969,75-100K,2,True,False,,False
970,75-100K,3,True,True,4.0,True
971,75-100K,4,False,False,,False
972,125K+,1,True,False,,False
973,100-125K,5,False,True,2.0,False
974,<50K,2,True,False,,False
975,<50K,3,False,False,,False
976,50-75K,4,False,False,,False
977,75-100K,2,False,False,,False
978,<50K,4,False,False,,False
979,75-100K,1,True,False,,False
980,75-100K,1,False,False,,False
981,50-75K,3,False,False,,False
982,100-125K,4,False,True,7.0,False
983,<50K,4,True,False,,False
984,<50K,3,True,False,,False
985,100-125K,2,True,False,,False
986,75-100K,2,True,False,,False
987,100-125K,5,True,False,,False
988,50-75K,2,False,False,,False
989,50-75K,3,False,False,,False
990,100-125K,2,False,False,,False
991,100-125K,2,True,False,,False
992,100-125K,2,False,False,,False
993,50-75K,5,False,False,,False
994,75-100K,2,False,False,,False
995,50-75K,5,False,True,3.0,False
996,<50K,1,False,False,,False
997,125K+,2,False,False,,False
998,<50K,3,False,True,1.0,False
999,125K+,3,False,False,,False
1000,50-75K,4,False,False,,False
1001,<50K,1,False,False,,False
1002,75-100K,1,True,False,,False
1003,125K+,2,False,False,,False
1004,100-125K,1,False,True,12.0,False
1005,100-125K,5,False,False,,False
1006,75-100K,1,True,False,,False
1007,100-125K,2,False,False,,False
1008,125K+,1,True,False,,False
1009,50-75K,2,False,True,11.0,False
1010,75-100K,2,True,True,10.0,False
1011,50-75K,1,False,False,,False
1012,125K+,2,True,False,,False
1013,125K+,2,True,True,3.0,False
1014,<50K,5,True,True,9.0,False
1015,100-125K,1,False,False,,False
1016,125K+,2,False,False,,False
1017,<50K,5,True,False,,False
1018,75-100K,4,False,False,,False
1019,125K+,5,True,False,,False
1020,<50K,5,False,False,,False
1021,100-125K,2,True,True,12.0,False
1022,50-75K,3,False,False,,False
1023,125K+,1,False,False,,False
1024,125K+,2,False,True,9.0,False
1025,125K+,4,False,True,10.0,False
1026,75-100K,2,False,True,7.0,False
1027,125K+,3,True,False,,False
1028,125K+,3,False,False,,False
1029,50-75K,1,False,True,1.0,False
1030,125K+,4,False,False,,False
1031,<50K,2,False,False,,False
1032,75-100K,1,False,False,,False
1033,50-75K,4,False,False,,False
1034,<50K,2,False,False,,False
1035,<50K,3,False,False,,False
1036,100-125K,2,False,False,,False
1037,50-75K,2,False,False,,False
1038,100-125K,4,False,False,,False
1039,<50K,2,False,False,,False
1040,50-75K,2,False,False,,False
1041,75-100K,1,False,False,,False
1042,100-125K,4,True,True,6.0,True
1043,50-75K,1,False,False,,False
1044,75-100K,4,False,False,,False
1045,125K+,2,True,False,,False
1046,75-100K,3,False,False,,False
1047,50-75K,4,True,False,,False
1048,<50K,1,True,True,10.0,False
1049,125K+,2,False,False,,False
1050,<50K,3,False,False,,False
1051,125K+,3,True,False,,False
1052,75-100K,2,False,False,,False
1053,125K+,2,False,False,,False
1054,100-125K,3,True,False,,False
1055,125K+,4,True,False,,False
1056,50-75K,3,False,False,,False
1057,100-125K,2,False,False,,False
1058,50-75K,5,False,False,,False
1059,75-100K,2,True,False,,False
1060,75-100K,1,False,False,,False
1061,125K+,2,False,False,,False
1062,125K+,1,False,False,,False
1063,100-125K,1,False,False,,False
1064,50-75K,2,False,False,,False
1065,50-75K,1,False,False,,False
1066,100-125K,3,False,False,,False
1067,50-75K,1,True,False,,False
1068,<50K,1,False,False,,False
1069,50-75K,1,False,False,,False
1070,50-75K,1,False,True,1.0,True
1071,50-75K,1,False,True,2.0,False
1072,50-75K,2,False,True,3.0,False
1073,<50K,5,True,False,,False
1074,<50K,4,False,False,,False
1075,125K+,4,False,False,,False
1076,50-75K,1,True,False,,False
1077,50-75K,1,False,False,,False
1078,100-125K,1,False,False,,False
1079,<50K,3,False,False,,False
1080,125K+,1,False,True,11.0,False
1081,100-125K,2,False,False,,False
1082,<50K,1,False,False,,False
1083,50-75K,1,True,True,11.0,True
1084,125K+,5,False,False,,False
1085,125K+,3,True,True,6.0,True
1086,50-75K,4,False,True,11.0,False
1087,75-100K,2,False,False,,False
1088,<50K,4,False,False,,False
1089,125K+,3,False,False,,False
1090,50-75K,5,False,False,,False
1091,125K+,2,True,False,,False
1092,75-100K,2,False,False,,False
1093,75-100K,3,False,False,,False
1094,75-100K,2,True,False,,False
1095,50-75K,4,False,False,,False
1096,<50K,5,True,False,,False
1097,50-75K,2,False,False,,False
1098,<50K,2,False,False,,False
1099,100-125K,2,False,False,,False
1100,50-75K,4,True,False,,False
1101,<50K,3,False,False,,False
1102,125K+,1,False,False,,False
1103,125K+,2,False,False,,False
1104,125K+,1,False,False,,False
1105,125K+,3,False,True,7.0,False
1106,<50K,2,False,False,,False
1107,50-75K,2,False,False,,False
1108,100-125K,4,False,False,,False
1109,100-125K,1,False,False,,False
1110,<50K,1,False,True,8.0,True
1111,100-125K,2,True,True,9.0,True
1112,50-75K,1,False,False,,False
1113,50-75K,2,False,False,,False
1114,75-100K,5,False,False,,False
1115,75-100K,4,True,False,,False
1116,75-100K,4,False,True,7.0,True
1117,<50K,5,False,False,,False
1118,125K+,2,False,False,,False
1119,50-75K,2,False,False,,False
1120,<50K,1,True,False,,False
1121,125K+,4,False,False,,False
1122,125K+,3,False,True,6.0,False
1123,125K+,1,False,False,,False
1124,100-125K,2,False,False,,False
1125,75-100K,2,False,False,,False
1126,75-100K,2,False,False,,False
1127,<50K,4,False,True,5.0,False
1128,50-75K,2,True,False,,False
1129,50-75K,4,True,False,,False
1130,50-75K,2,False,False,,False
1131,100-125K,3,False,True,10.0,False
1132,75-100K,5,False,False,,False
1133,<50K,4,True,False,,False
1134,50-75K,1,False,False,,False
1135,100-125K,1,False,True,2.0,False
1136,<50K,2,False,False,,False
1137,125K+,2,False,True,8.0,False
1138,75-100K,3,False,False,,False
1139,75-100K,5,False,False,,False
1140,75-100K,1,False,False,,False
1141,125K+,2,True,True,5.0,True
1142,50-75K,1,False,True,10.0,False
1143,100-125K,4,False,False,,False
1144,75-100K,5,True,False,,False
1145,50-75K,2,False,False,,False
1146,125K+,1,True,False,,False
1147,100-125K,3,False,False,,False
1148,75-100K,3,False,False,,False
1149,125K+,2,False,False,,False
1150,125K+,4,True,True,2.0,False
1151,100-125K,5,False,False,,False
1152,125K+,2,True,False,,False
1153,100-125K,2,False,False,,False
1154,100-125K,2,True,False,,False
1155,75-100K,2,False,False,,False
1156,100-125K,2,True,True,3.0,False
1157,<50K,2,True,False,,False
1158,125K+,1,True,False,,False
1159,125K+,1,False,True,10.0,False
1160,<50K,1,False,False,,False
1161,125K+,2,True,False,,False
1162,<50K,2,False,False,,False
1163,50-75K,2,False,False,,False
1164,100-125K,2,True,False,,False
1165,<50K,2,False,False,,False
1166,100-125K,4,False,False,,False
1167,125K+,2,True,False,,False
1168,75-100K,5,False,False,,False
1169,<50K,2,False,True,10.0,False
1170,50-75K,3,False,False,,False
1171,75-100K,1,True,False,,False
1172,125K+,3,False,False,,False
1173,75-100K,4,False,False,,False
1174,50-75K,5,False,False,,False
1175,75-100K,5,True,False,,False
1176,75-100K,2,True,False,,False
1177,100-125K,2,False,False,,False
1178,<50K,2,False,False,,False
1179,100-125K,2,False,False,,False
1180,75-100K,1,False,False,,False
1181,125K+,4,True,False,,False
1182,50-75K,4,False,False,,False
1183,75-100K,2,True,False,,False
1184,125K+,2,False,False,,False
1185,<50K,1,False,False,,False
1186,125K+,3,False,False,,False
1187,100-125K,2,False,False,,False
1188,<50K,4,False,False,,False
1189,50-75K,3,False,False,,False
1190,100-125K,3,True,False,,False
1191,<50K,2,False,False,,False
1192,75-100K,1,True,False,,False
1193,50-75K,5,False,False,,False
1194,75-100K,2,False,True,12.0,True
1195,<50K,5,False,True,7.0,True
1196,125K+,2,False,False,,False
1197,125K+,3,False,False,,False
1198,125K+,1,False,False,,False
1199,100-125K,3,True,False,,False
1200,<50K,3,False,False,,False
1201,100-125K,3,False,False,,False
1202,<50K,3,True,True,10.0,False
1203,<50K,1,False,False,,False
1204,50-75K,5,False,False,,False
1205,75-100K,5,False,False,,False
1206,100-125K,1,False,False,,False
1207,100-125K,5,True,False,,False
1208,50-75K,2,False,False,,False
1209,50-75K,3,True,True,8.0,True
1210,125K+,2,False,True,5.0,True
1211,50-75K,5,False,False,,False
1212,50-75K,1,True,True,10.0,True
1213,<50K,2,False,False,,False
1214,100-125K,2,True,False,,False
1215,100-125K,2,True,False,,False
1216,50-75K,3,False,False,,False
1217,<50K,1,False,False,,False
1218,100-125K,3,False,False,,False
1219,75-100K,5,True,False,,False
1220,50-75K,4,False,False,,False
1221,125K+,4,True,False,,False
1222,<50K,2,False,False,,False
1223,50-75K,2,False,True,8.0,False
1224,125K+,2,True,True,10.0,True
1225,50-75K,1,False,False,,False
1226,75-100K,5,True,True,10.0,True
1227,50-75K,1,False,False,,False
1228,50-75K,4,False,False,,False
1229,125K+,1,False,False,,False
1230,50-75K,4,False,False,,False
1231,125K+,1,False,False,,False
1232,50-75K,1,False,False,,False
1233,<50K,3,True,False,,False
1234,<50K,2,False,False,,False
1235,75-100K,3,False,False,,False
1236,50-75K,2,True,False,,False
1237,125K+,1,False,False,,False
1238,75-100K,5,False,False,,False
1239,125K+,2,True,True,6.0,False
1240,<50K,3,False,False,,False
1241,125K+,2,False,False,,False
1242,100-125K,2,False,False,,False
1243,100-125K,2,True,True,2.0,False
1244,125K+,1,False,False,,False
1245,100-125K,2,True,False,,False
1246,75-100K,2,False,False,,False
1247,<50K,2,False,False,,False
1248,<50K,3,True,False,,False
1249,125K+,3,True,False,,False
1250,75-100K,1,True,False,,False
1251,100-125K,2,True,False,,False
1252,75-100K,2,True,False,,False
1253,<50K,1,False,False,,False
1254,<50K,1,False,False,,False
1255,100-125K,1,False,True,12.0,True
1256,50-75K,5,True,False,,False
1257,<50K,3,False,True,12.0,False
1258,75-100K,1,True,False,,False
1259,<50K,1,False,False,,False
1260,75-100K,3,True,False,,False
1261,50-75K,2,True,False,,False
1262,100-125K,3,False,False,,False
1263,50-75K,4,False,False,,False
1264,50-75K,2,False,True,2.0,True
1265,<50K,1,False,False,,False
1266,<50K,3,False,False,,False
1267,50-75K,5,False,False,,False
1268,75-100K,2,False,False,,False
1269,75-100K,3,True,False,,False
1270,50-75K,2,True,False,,False
1271,100-125K,2,False,False,,False
1272,125K+,3,False,False,,False
1273,100-125K,4,False,False,,False
1274,<50K,2,True,False,,False
1275,75-100K,3,False,False,,False
1276,<50K,1,False,False,,False
1277,50-75K,1,False,False,,False
1278,125K+,2,False,False,,False
1279,<50K,1,False,False,,False
1280,75-100K,3,False,False,,False
1281,75-100K,2,False,False,,False
1282,100-125K,4,False,True,8.0,False
1283,75-100K,4,True,False,,False
1284,<50K,2,False,False,,False
1285,50-75K,1,False,False,,False
1286,75-100K,3,False,False,,False
1287,<50K,5,True,False,,False
1288,50-75K,2,False,False,,False
1289,<50K,1,False,False,,False
1290,<50K,1,True,True,4.0,False
1291,50-75K,2,False,True,8.0,True
1292,<50K,1,False,False,,False
1293,75-100K,4,False,False,,False
1294,100-125K,4,False,False,,False
1295,100-125K,1,True,False,,False
1296,<50K,2,True,False,,False
1297,<50K,1,True,False,,False
1298,<50K,4,True,False,,False
1299,75-100K,2,False,False,,False
1300,100-125K,3,False,False,,False
1301,<50K,2,True,True,9.0,False
1302,125K+,3,False,False,,False
1303,<50K,2,False,True,6.0,False
1304,75-100K,2,False,False,,False
1305,100-125K,3,False,False,,False
1306,125K+,2,False,False,,False
1307,100-125K,2,False,True,9.0,False
1308,100-125K,1,False,False,,False
1309,50-75K,2,False,True,6.0,False
1310,100-125K,2,False,False,,False
1311,<50K,2,False,False,,False
1312,125K+,4,False,False,,False
1313,75-100K,1,False,False,,False
1314,100-125K,1,True,False,,False
1315,50-75K,1,False,False,,False
1316,75-100K,2,False,False,,False
1317,75-100K,2,False,False,,False
1318,100-125K,3,False,False,,False
1319,<50K,1,True,True,11.0,True
1320,<50K,2,True,False,,False
1321,50-75K,4,True,True,3.0,False
1322,<50K,4,True,False,,False
1323,125K+,5,False,True,8.0,False
1324,<50K,3,True,False,,False
1325,125K+,4,False,False,,False
1326,50-75K,1,False,False,,False
1327,<50K,1,False,False,,False
1328,100-125K,1,True,True,1.0,False
1329,75-100K,3,False,False,,False
1330,75-100K,5,True,False,,False
1331,75-100K,1,False,False,,False
1332,100-125K,3,False,False,,False
1333,50-75K,3,False,False,,False
1334,125K+,4,True,False,,False
1335,125K+,3,False,False,,False
1336,75-100K,5,False,False,,False
1337,<50K,2,True,False,,False
1338,100-125K,2,False,False,,False
1339,<50K,2,False,False,,False
1340,<50K,2,True,False,,False
1341,50-75K,1,False,False,,False
1342,50-75K,3,True,False,,False
1343,125K+,3,True,False,,False
1344,100-125K,3,False,False,,False
1345,100-125K,2,True,False,,False
1346,50-75K,2,False,False,,False
1347,50-75K,2,True,True,6.0,False
1348,50-75K,1,False,False,,False
1349,125K+,2,True,False,,False
1350,<50K,1,False,False,,False
1351,125K+,1,False,False,,False
1352,75-100K,3,False,True,3.0,True
1353,50-75K,1,False,False,,False
1354,100-125K,5,False,False,,False
1355,75-100K,2,False,False,,False
1356,125K+,5,False,False,,False
1357,125K+,1,True,True,10.0,False
1358,50-75K,2,False,False,,False
1359,50-75K,2,False,False,,False
1360,75-100K,4,True,False,,False
1361,125K+,2,False,False,,False
1362,<50K,1,False,False,,False
1363,75-100K,4,False,False,,False
1364,75-100K,2,False,False,,False
1365,100-125K,1,False,False,,False
1366,<50K,2,False,False,,False
1367,100-125K,3,False,False,,False
1368,125K+,1,False,False,,False
1369,<50K,2,True,False,,False
1370,50-75K,1,True,False,,False
1371,125K+,2,False,False,,False
1372,<50K,3,False,False,,False
1373,125K+,2,True,True,10.0,False
1374,75-100K,2,True,False,,False
1375,50-75K,1,True,False,,False
1376,125K+,1,False,False,,False
1377,50-75K,1,False,False,,False
1378,75-100K,2,True,False,,False
1379,50-75K,2,True,False,,False
1380,75-100K,5,False,False,,False
1381,<50K,1,False,False,,False
1382,50-75K,2,False,True,3.0,True
1383,125K+,2,False,True,9.0,True
1384,50-75K,2,True,False,,False
1385,75-100K,4,False,False,,False
1386,50-75K,1,False,False,,False
1387,100-125K,1,False,False,,False
1388,<50K,3,False,False,,False
1389,125K+,2,False,False,,False
1390,50-75K,1,False,False,,False
1391,50-75K,1,False,False,,False
1392,<50K,2,True,False,,False
1393,<50K,2,False,False,,False
1394,75-100K,1,False,True,7.0,False
1395,50-75K,2,False,False,,False
1396,125K+,2,False,False,,False
1397,50-75K,2,False,False,,False
1398,50-75K,5,True,False,,False
1399,75-100K,1,True,False,,False
1400,100-125K,5,False,True,2.0,True
